"25.3";"3";"Herstellung von Waffen und Munition";"Herstellung von Waffen und Munition"
"25.30";"4";"Herstellung von Waffen und Munition";"Herstellung von Waffen und Munition"
"25.30.0";"5";"Herstellung von Waffen und Munition";"Herstellung von Waffen und Munition"
"25.4";"3";"Herstellung von Schmiede-, Press-, Zieh- und Stanzteilen und pulvermetallurgischen Erzeugnissen";"Herstellung von Schmiede-, Press-, Zieh- und Stanzteilen und pulvermetallurgischen Erzeugnissen"
"25.40";"4";"Herstellung von Schmiede-, Press-, Zieh- und Stanzteilen und pulvermetallurgischen Erzeugnissen";"Herstellung von Schmiede-, Press-, Zieh- und Stanzteilen und pulvermetallurgischen Erzeugnissen"
"25.40.1";"5";"Herstellung von Freiformschmiedestücken";"Herstellung von Freiformschmiedestücken"
"25.40.2";"5";"Herstellung von Gesenkschmiedeteilen";"Herstellung von Gesenkschmiedeteilen"
"25.40.3";"5";"Herstellung von Kaltfließpressteilen";"Herstellung von Kaltfließpressteilen"
"25.40.4";"5";"Herstellung von Press-, Zieh- und Stanzteilen";"Herstellung von Press-, Zieh- und Stanzteilen"
"25.40.5";"5";"Herstellung von pulvermetallurgischen Erzeugnissen";"Herstellung von pulvermetallurgischen Erzeugnissen"
"25.5";"3";"Oberflächenveredlung und Wärmebehandlung; Metallbearbeitung a. n. g.";"Oberflächenveredlung und Wärmebehandlung; Metallbearbeitung a. n. g."
"25.51";"4";"Beschichten von Metallen";"Beschichten von Metallen"
"25.51.0";"5";"Beschichten von Metallen";"Beschichten von Metallen"
"25.52";"4";"Wärmebehandlung von Metallen";"Wärmebehandlung von Metallen"
"25.52.0";"5";"Wärmebehandlung von Metallen";"Wärmebehandlung von Metallen"
"25.53";"4";"Metallbearbeitung a. n. g.";"Metallbearbeitung a. n. g."
"25.53.0";"5";"Metallbearbeitung a. n. g.";"Metallbearbeitung a. n. g."
"25.6";"3";"Herstellung von Schneidwaren, Werkzeugen, Schlössern und Beschlägen aus unedlen Metallen";"Herstellung von Schneidwaren, Werkzeugen, Schlössern und Beschlägen aus unedlen Metallen"
"25.61";"4";"Herstellung von Schneidwaren und Bestecken aus unedlen Metallen";"Herstellung von Schneidwaren und Bestecken aus unedlen Metallen"
"25.61.0";"5";"Herstellung von Schneidwaren und Bestecken aus unedlen Metallen";"Herstellung von Schneidwaren und Bestecken aus unedlen Metallen"
"25.62";"4";"Herstellung von Schlössern und Beschlägen aus unedlen Metallen";"Herstellung von Schlössern und Beschlägen aus unedlen Metallen"
"25.62.0";"5";"Herstellung von Schlössern und Beschlägen aus unedlen Metallen";"Herstellung von Schlössern und Beschlägen aus unedlen Metallen"
"25.63";"4";"Herstellung von Werkzeugen";"Herstellung von Werkzeugen"
"25.63.1";"5";"Herstellung von Handwerkzeugen";"Herstellung von Handwerkzeugen"
"25.63.2";"5";"Herstellung von Sägen und von Maschinenwerkzeugen für die Holzbearbeitung";"Herstellung von Sägen und von Maschinenwerkzeugen für die Holzbearbeitung"
"25.63.3";"5";"Herstellung von auswechselbaren Werkzeugen für die Metallbearbeitung a. n. g.";"Herstellung von auswechselbaren Werkzeugen für die Metallbearbeitung a. n. g."
"25.63.4";"5";"Herstellung von Geräten für Landwirtschaft, Gartenbau und Forstwirtschaft";"Herstellung von Geräten für Landwirtschaft, Gartenbau und Forstwirtschaft"
"25.63.9";"5";"Herstellung sonstiger Werkzeuge a. n. g.";"Herstellung sonstiger Werkzeuge a. n. g."
"25.9";"3";"Herstellung von sonstigen Metallwaren";"Herstellung von sonstigen Metallwaren"
"25.91";"4";"Herstellung von Fässern, Trommeln, Dosen, Eimern u. ä. Behältern aus Metall";"Herstellung von Fässern, Trommeln, Dosen, Eimern u. ä. Behältern aus Metall"
"25.91.0";"5";"Herstellung von Fässern, Trommeln, Dosen, Eimern u. ä. Behältern aus Metall";"Herstellung von Fässern, Trommeln, Dosen, Eimern u. ä. Behältern aus Metall"
"25.92";"4";"Herstellung von Verpackungen und Verschlüssen aus Eisen, Stahl und NE-Metall";"Herstellung von Verpackungen und Verschlüssen aus Eisen, Stahl und NE-Metall"
"25.92.0";"5";"Herstellung von Verpackungen und Verschlüssen aus Eisen, Stahl und NE-Metall";"Herstellung von Verpackungen und Verschlüssen aus Eisen, Stahl und NE-Metall"
"25.93";"4";"Herstellung von Drahtwaren, Ketten und Federn";"Herstellung von Drahtwaren, Ketten und Federn"
"25.93.0";"5";"Herstellung von Drahtwaren, Ketten und Federn";"Herstellung von Drahtwaren, Ketten und Federn"
"25.94";"4";"Herstellung von Schrauben und Nieten";"Herstellung von Schrauben und Nieten"
"25.94.0";"5";"Herstellung von Schrauben und Nieten";"Herstellung von Schrauben und Nieten"
"25.99";"4";"Herstellung von sonstigen Metallwaren a. n. g.";"Herstellung von sonstigen Metallwaren a. n. g."
"25.99.1";"5";"Herstellung von nicht elektrischen Haushaltsartikeln aus Metall";"Herstellung von nicht elektrischen Haushaltsartikeln aus Metall"
"25.99.9";"5";"Herstellung von allen anderen Metallwaren a. n. g.";"Herstellung von allen anderen Metallwaren a. n. g."
"26";"2";"Herstellung von Datenverarbeitungsgeräten, elektronischen und optischen Erzeugnissen";"Herstellung von Datenverarbeitungsgeräten, elektronischen und optischen Erzeugnissen"
"26.1";"3";"Herstellung von elektronischen Bauelementen und Leiterplatten";"Herstellung von elektronischen Bauelementen und Leiterplatten"
"26.11";"4";"Herstellung von elektronischen Bauelementen";"Herstellung von elektronischen Bauelementen"
"26.11.1";"5";"Herstellung von Solarzellen und Solarmodulen";"Herstellung von Solarzellen und Solarmodulen"
"26.11.9";"5";"Herstellung von elektronischen Bauelementen a. n. g.";"Herstellung von elektronischen Bauelementen a. n. g."
"26.12";"4";"Herstellung von bestückten Leiterplatten";"Herstellung von bestückten Leiterplatten"
"26.12.0";"5";"Herstellung von bestückten Leiterplatten";"Herstellung von bestückten Leiterplatten"
"26.2";"3";"Herstellung von Datenverarbeitungsgeräten und peripheren Geräten";"Herstellung von Datenverarbeitungsgeräten und peripheren Geräten"
"26.20";"4";"Herstellung von Datenverarbeitungsgeräten und peripheren Geräten";"Herstellung von Datenverarbeitungsgeräten und peripheren Geräten"
"26.20.0";"5";"Herstellung von Datenverarbeitungsgeräten und peripheren Geräten";"Herstellung von Datenverarbeitungsgeräten und peripheren Geräten"
"26.3";"3";"Herstellung von Geräten und Einrichtungen der Telekommunikationstechnik";"Herstellung von Geräten und Einrichtungen der Telekommunikationstechnik"
"26.30";"4";"Herstellung von Geräten und Einrichtungen der Telekommunikationstechnik";"Herstellung von Geräten und Einrichtungen der Telekommunikationstechnik"
"26.30.0";"5";"Herstellung von Geräten und Einrichtungen der Telekommunikationstechnik";"Herstellung von Geräten und Einrichtungen der Telekommunikationstechnik"
"26.4";"3";"Herstellung von Geräten der Unterhaltungselektronik";"Herstellung von Geräten der Unterhaltungselektronik"
"26.40";"4";"Herstellung von Geräten der Unterhaltungselektronik";"Herstellung von Geräten der Unterhaltungselektronik"
"26.40.0";"5";"Herstellung von Geräten der Unterhaltungselektronik";"Herstellung von Geräten der Unterhaltungselektronik"
"26.5";"3";"Herstellung von Mess- und Kontrollinstrumenten sowie von Uhren";"Herstellung von Mess- und Kontrollinstrumenten sowie von Uhren"
"26.51";"4";"Herstellung von Mess-, Kontroll-, Navigations- u. ä. Instrumenten und Vorrichtungen";"Herstellung von Mess-, Kontroll-, Navigations- u. ä. Instrumenten und Vorrichtungen"
"26.51.1";"5";"Herstellung von elektrischen Mess-, Kontroll-, Navigations- u. ä. Instrumenten und Vorrichtungen";"Herstellung von elektrischen Mess-, Kontroll-, Navigations- u. ä. Instrumenten und Vorrichtungen"
"26.51.2";"5";"Herstellung von nicht elektrischen Mess-, Kontroll-, Navigations- u. ä. Instrumenten und Vorrichtungen";"Herstellung von nicht elektrischen Mess-, Kontroll-, Navigations- u. ä. Instrumenten und Vorrichtungen"
"26.51.3";"5";"Herstellung von Prüfmaschinen";"Herstellung von Prüfmaschinen"
"26.52";"4";"Herstellung von Uhren";"Herstellung von Uhren"
"26.52.0";"5";"Herstellung von Uhren";"Herstellung von Uhren"
"26.6";"3";"Herstellung von Bestrahlungs- und Elektrotherapiegeräten und elektromedizinischen Geräten";"Herstellung von Bestrahlungs- und Elektrotherapiegeräten und elektromedizinischen Geräten"
"26.60";"4";"Herstellung von Bestrahlungs- und Elektrotherapiegeräten und elektromedizinischen Geräten";"Herstellung von Bestrahlungs- und Elektrotherapiegeräten und elektromedizinischen Geräten"
"26.60.0";"5";"Herstellung von Bestrahlungs- und Elektrotherapiegeräten und elektromedizinischen Geräten";"Herstellung von Bestrahlungs- und Elektrotherapiegeräten und elektromedizinischen Geräten"
"26.7";"3";"Herstellung von optischen und fotografischen Instrumenten und Geräten sowie von magnetischen und optischen Datenträgern";"Herstellung von optischen und fotografischen Instrumenten und Geräten sowie von magnetischen und optischen Datenträgern"
"26.70";"4";"Herstellung von optischen und fotografischen Instrumenten und Geräten sowie von magnetischen und optischen Datenträgern";"Herstellung von optischen und fotografischen Instrumenten und Geräten sowie von magnetischen und optischen Datenträgern"
"26.70.1";"5";"Herstellung von optischen und fotografischen Instrumenten und Geräten";"Herstellung von optischen und fotografischen Instrumenten und Geräten"
"26.70.2";"5";"Herstellung von magnetischen und optischen Datenträgern";"Herstellung von magnetischen und optischen Datenträgern"
"27";"2";"Herstellung von elektrischen Ausrüstungen";"Herstellung von elektrischen Ausrüstungen"
"27.1";"3";"Herstellung von Elektromotoren, Generatoren, Transformatoren, Elektrizitätsverteilungs- und -schalteinrichtungen";"Herstellung von Elektromotoren, Generatoren, Transformatoren, Elektrizitätsverteilungs- und -schalteinrichtungen"
"27.11";"4";"Herstellung von Elektromotoren, Generatoren, Transformatoren, Elektrizitätsverteilungs- und -schalteinrichtungen";"Herstellung von Elektromotoren, Generatoren und Transformatoren"
"27.11.1";"5";"Herstellung von Elektromotoren und Generatoren";"Herstellung von Elektromotoren und Generatoren"
"27.11.2";"5";"Herstellung von Transformatoren und Stromrichtern";"Herstellung von Transformatoren und Stromrichtern"
"27.12";"4";"Herstellung von Elektrizitätsverteilungs- und -schalteinrichtungen";"Herstellung von Elektrizitätsverteilungs- und -schalteinrichtungen"
"27.12.0";"5";"Herstellung von Elektrizitätsverteilungs- und -schalteinrichtungen";"Herstellung von Elektrizitätsverteilungs- und -schalteinrichtungen"
"27.2";"3";"Herstellung von Batterien und Akkumulatoren";"Herstellung von Batterien und Akkumulatoren"
"27.20";"4";"Herstellung von Batterien und Akkumulatoren";"Herstellung von Batterien und Akkumulatoren"
"27.20.0";"5";"Herstellung von Batterien und Akkumulatoren";"Herstellung von Batterien und Akkumulatoren"
"27.3";"3";"Herstellung von Kabeln und elektrischem Installationsmaterial";"Herstellung von Kabeln und elektrischem Installationsmaterial"
"27.31";"4";"Herstellung von Glasfaserkabeln";"Herstellung von Glasfaserkabeln"
"27.31.0";"5";"Herstellung von Glasfaserkabeln";"Herstellung von Glasfaserkabeln"
"27.32";"4";"Herstellung von sonstigen elektronischen und elektrischen Drähten und Kabeln";"Herstellung von sonstigen elektronischen und elektrischen Drähten und Kabeln"
"27.32.0";"5";"Herstellung von sonstigen elektronischen und elektrischen Drähten und Kabeln";"Herstellung von sonstigen elektronischen und elektrischen Drähten und Kabeln"
"27.33";"4";"Herstellung von elektrischem Installationsmaterial";"Herstellung von elektrischem Installationsmaterial"
"27.33.0";"5";"Herstellung von elektrischem Installationsmaterial";"Herstellung von elektrischem Installationsmaterial"
"27.4";"3";"Herstellung von Lampen und Leuchten";"Herstellung von Lampen und Leuchten"
"27.40";"4";"Herstellung von Lampen und Leuchten";"Herstellung von Lampen und Leuchten"
"27.40.0";"5";"Herstellung von Lampen und Leuchten";"Herstellung von Lampen und Leuchten"
"27.5";"3";"Herstellung von Haushaltsgeräten";"Herstellung von Haushaltsgeräten"
"27.51";"4";"Herstellung von elektrischen Haushaltsgeräten";"Herstellung von elektrischen Haushaltsgeräten"
"27.51.0";"5";"Herstellung von elektrischen Haushaltsgeräten";"Herstellung von elektrischen Haushaltsgeräten"
"27.52";"4";"Herstellung von nichtelektrischen Haushaltsgeräten";"Herstellung von nichtelektrischen Haushaltsgeräten"
"27.52.0";"5";"Herstellung von nichtelektrischen Haushaltsgeräten";"Herstellung von nichtelektrischen Haushaltsgeräten"
"27.9";"3";"Herstellung von sonstigen elektrischen Ausrüstungen und Geräten";"Herstellung von sonstigen elektrischen Ausrüstungen und Geräten"
"27.90";"4";"Herstellung von sonstigen elektrischen Ausrüstungen und Geräten";"Herstellung von sonstigen elektrischen Ausrüstungen und Geräten"
"27.90.0";"5";"Herstellung von sonstigen elektrischen Ausrüstungen und Geräten";"Herstellung von sonstigen elektrischen Ausrüstungen und Geräten"
"28";"2";"Maschinenbau";"Maschinenbau"
"28.1";"3";"Herstellung von nicht wirtschaftszweigspezifischen Maschinen";"Herstellung von nicht wirtschaftszweigspezifischen Maschinen"
"28.11";"4";"Herstellung von Verbrennungsmotoren und Turbinen, ohne Motoren für Luft- und Straßenfahrzeuge";"Herstellung von Verbrennungsmotoren und Turbinen, ohne Motoren für Luft- und Straßenfahrzeuge"
"28.11.1";"5";"Herstellung von Verbrennungsmotoren, ohne Motoren für Luft- und Straßenfahrzeuge";"Herstellung von Verbrennungsmotoren, ohne Motoren für Luft- und Straßenfahrzeuge"
"28.11.2";"5";"Herstellung von Turbinen";"Herstellung von Turbinen"
"28.12";"4";"Herstellung von hydraulischen und pneumatischen Komponenten und Systemen";"Herstellung von hydraulischen und pneumatischen Komponenten und Systemen"
"28.12.0";"5";"Herstellung von hydraulischen und pneumatischen Komponenten und Systemen";"Herstellung von hydraulischen und pneumatischen Komponenten und Systemen"
"28.13";"4";"Herstellung von sonstigen Pumpen und Kompressoren";"Herstellung von sonstigen Pumpen und Kompressoren"
"28.13.0";"5";"Herstellung von sonstigen Pumpen und Kompressoren";"Herstellung von sonstigen Pumpen und Kompressoren"
"28.14";"4";"Herstellung von sonstigen Armaturen";"Herstellung von sonstigen Armaturen"
"28.14.0";"5";"Herstellung von sonstigen Armaturen";"Herstellung von sonstigen Armaturen"
"28.15";"4";"Herstellung von Lagern, Getrieben, Zahnrädern und Antriebselementen";"Herstellung von Lagern, Getrieben, Zahnrädern und Antriebselementen"
"28.15.0";"5";"Herstellung von Lagern, Getrieben, Zahnrädern und Antriebselementen";"Herstellung von Lagern, Getrieben, Zahnrädern und Antriebselementen"
"28.2";"3";"Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen";"Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen"
"28.21";"4";"Herstellung von Öfen, Brennern und ortsfesten Heizgeräten für den Haushalt";"Herstellung von Öfen, Brennern und ortsfesten Heizgeräten für den Haushalt"
"28.21.1";"5";"Herstellung von Solarwärmekollektoren";"Herstellung von Solarwärmekollektoren"
"28.21.2";"5";"Herstellung von Wärmepumpen";"Herstellung von Wärmepumpen"
"28.21.9";"5";"Herstellung von Öfen und Brennern sowie von ortsfesten Heizgeräten für den Haushalt a. n. g.";"Herstellung von Öfen und Brennern sowie von ortsfesten Heizgeräten für den Haushalt a. n. g."
"28.22";"4";"Herstellung von Hebezeugen und Fördermitteln";"Herstellung von Hebezeugen und Fördermitteln"
"28.22.0";"5";"Herstellung von Hebezeugen und Fördermitteln";"Herstellung von Hebezeugen und Fördermitteln"
"28.23";"4";"Herstellung von Büromaschinen, ohne Datenverarbeitungsgeräte und periphere Geräte";"Herstellung von Büromaschinen, ohne Datenverarbeitungsgeräte und periphere Geräte"
"28.23.0";"5";"Herstellung von Büromaschinen, ohne Datenverarbeitungsgeräte und periphere Geräte";"Herstellung von Büromaschinen, ohne Datenverarbeitungsgeräte und periphere Geräte"
"28.24";"4";"Herstellung von handgeführten Werkzeugen mit Motorantrieb";"Herstellung von handgeführten Werkzeugen mit Motorantrieb"
"28.24.0";"5";"Herstellung von handgeführten Werkzeugen mit Motorantrieb";"Herstellung von handgeführten Werkzeugen mit Motorantrieb"
"28.25";"4";"Herstellung von kälte- und lufttechnischen Erzeugnissen, nicht für den Haushalt";"Herstellung von kälte- und lufttechnischen Erzeugnissen, nicht für den Haushalt"
"28.25.0";"5";"Herstellung von kälte- und lufttechnischen Erzeugnissen, nicht für den Haushalt";"Herstellung von kälte- und lufttechnischen Erzeugnissen, nicht für den Haushalt"
"28.29";"4";"Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen a. n. g.";"Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen a. n. g."
"28.29.0";"5";"Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen a. n. g.";"Herstellung von sonstigen nicht wirtschaftszweigspezifischen Maschinen a. n. g."
"28.3";"3";"Herstellung von land- und forstwirtschaftlichen Maschinen";"Herstellung von land- und forstwirtschaftlichen Maschinen"
"28.30";"4";"Herstellung von land- und forstwirtschaftlichen Maschinen";"Herstellung von land- und forstwirtschaftlichen Maschinen"
"28.30.0";"5";"Herstellung von land- und forstwirtschaftlichen Maschinen";"Herstellung von land- und forstwirtschaftlichen Maschinen"
"28.4";"3";"Herstellung von Werkzeugmaschinen";"Herstellung von Werkzeugmaschinen"
"28.41";"4";"Herstellung von Werkzeugmaschinen für die Metallbearbeitung";"Herstellung von Werkzeugmaschinen für die Metallbearbeitung"
"28.41.0";"5";"Herstellung von Werkzeugmaschinen für die Metallbearbeitung";"Herstellung von Werkzeugmaschinen für die Metallbearbeitung"
"28.42";"4";"Herstellung von sonstigen Werkzeugmaschinen";"Herstellung von sonstigen Werkzeugmaschinen"
"28.42.1";"5";"Herstellung von Werkzeugmaschinen zur Bearbeitung von Steinen, Beton und sonstigen mineralischen Stoffen";"Herstellung von Werkzeugmaschinen zur Bearbeitung von Steinen, Beton und sonstigen mineralischen Stoffen"
"28.42.2";"5";"Herstellung von Werkzeugmaschinen zur Bearbeitung von sonstigen harten Stoffen";"Herstellung von Werkzeugmaschinen zur Bearbeitung von sonstigen harten Stoffen"
"28.42.3";"5";"Herstellung von Maschinenspannzeugen und sonstigem Zubehör für Werkzeugmaschinen";"Herstellung von Maschinenspannzeugen und sonstigem Zubehör für Werkzeugmaschinen"
"28.42.9";"5";"Herstellung von sonstigen Werkzeugmaschinen a. n. g.";"Herstellung von sonstigen Werkzeugmaschinen a. n. g."
"28.9";"3";"Herstellung von Maschinen für sonstige bestimmte Wirtschaftszweige";"Herstellung von Maschinen für sonstige bestimmte Wirtschaftszweige"
"28.91";"4";"Herstellung von Maschinen für die Metallerzeugung, von Walzwerkseinrichtungen und Gießmaschinen";"Herstellung von Maschinen für die Metallerzeugung, von Walzwerkseinrichtungen und Gießmaschinen"
"28.91.0";"5";"Herstellung von Maschinen für die Metallerzeugung, von Walzwerkseinrichtungen und Gießmaschinen";"Herstellung von Maschinen für die Metallerzeugung, von Walzwerkseinrichtungen und Gießmaschinen"
"28.92";"4";"Herstellung von Bergwerks-, Bau- und Baustoffmaschinen";"Herstellung von Bergwerks-, Bau- und Baustoffmaschinen"
"28.92.1";"5";"Herstellung von Bergwerksmaschinen";"Herstellung von Bergwerksmaschinen"
"28.92.2";"5";"Herstellung von Bau- und Baustoffmaschinen";"Herstellung von Bau- und Baustoffmaschinen"
"28.93";"4";"Herstellung von Maschinen für die Nahrungs- und Genussmittelerzeugung und die Tabakverarbeitung";"Herstellung von Maschinen für die Nahrungs- und Genussmittelerzeugung und die Tabakverarbeitung"
"28.93.0";"5";"Herstellung von Maschinen für die Nahrungs- und Genussmittelerzeugung und die Tabakverarbeitung";"Herstellung von Maschinen für die Nahrungs- und Genussmittelerzeugung und die Tabakverarbeitung"
"28.94";"4";"Herstellung von Maschinen für die Textil- und Bekleidungsherstellung und die Lederverarbeitung";"Herstellung von Maschinen für die Textil- und Bekleidungsherstellung und die Lederverarbeitung"
"28.94.0";"5";"Herstellung von Maschinen für die Textil- und Bekleidungsherstellung und die Lederverarbeitung";"Herstellung von Maschinen für die Textil- und Bekleidungsherstellung und die Lederverarbeitung"
"28.95";"4";"Herstellung von Maschinen für die Papiererzeugung und -verarbeitung";"Herstellung von Maschinen für die Papiererzeugung und -verarbeitung"
"28.95.0";"5";"Herstellung von Maschinen für die Papiererzeugung und -verarbeitung";"Herstellung von Maschinen für die Papiererzeugung und -verarbeitung"
"28.96";"4";"Herstellung von Maschinen für die Verarbeitung von Kunststoffen und Kautschuk";"Herstellung von Maschinen für die Verarbeitung von Kunststoffen und Kautschuk"
"28.96.0";"5";"Herstellung von Maschinen für die Verarbeitung von Kunststoffen und Kautschuk";"Herstellung von Maschinen für die Verarbeitung von Kunststoffen und Kautschuk"
"28.97";"4";"Herstellung von Maschinen für die additive Fertigung";"Herstellung von Maschinen für die additive Fertigung"
"28.97.0";"5";"Herstellung von Maschinen für die additive Fertigung";"Herstellung von Maschinen für die additive Fertigung"
"28.99";"4";"Herstellung von Maschinen für sonstige bestimmte Wirtschaftszweige a. n. g.";"Herstellung von Maschinen für sonstige bestimmte Wirtschaftszweige a. n. g."
"28.99.1";"5";"Herstellung von Mehrzweckindustrierobotern";"Herstellung von Mehrzweckindustrierobotern"
"28.99.9";"5";"Herstellung von allen anderen Maschinen für sonstige bestimmte Wirtschaftszweige a. n. g.";"Herstellung von allen anderen Maschinen für sonstige bestimmte Wirtschaftszweige a. n. g."
"29";"2";"Herstellung von Kraftwagen und Kraftwagenteilen";"Herstellung von Kraftwagen und Kraftwagenteilen"
"29.1";"3";"Herstellung von Kraftwagen und Kraftwagenmotoren";"Herstellung von Kraftwagen und Kraftwagenmotoren"
"29.10";"4";"Herstellung von Kraftwagen und Kraftwagenmotoren";"Herstellung von Kraftwagen und Kraftwagenmotoren"
"29.10.1";"5";"Herstellung von Personenkraftwagen und Personenkraftwagenmotoren";"Herstellung von Personenkraftwagen und Personenkraftwagenmotoren"
"29.10.2";"5";"Herstellung von Nutzkraftwagen und Nutzkraftwagenmotoren";"Herstellung von Nutzkraftwagen und Nutzkraftwagenmotoren"
"29.2";"3";"Herstellung von Karosserien, Aufbauten und Anhängern";"Herstellung von Karosserien, Aufbauten und Anhängern"
"29.20";"4";"Herstellung von Karosserien, Aufbauten und Anhängern";"Herstellung von Karosserien, Aufbauten und Anhängern"
"29.20.0";"5";"Herstellung von Karosserien, Aufbauten und Anhängern";"Herstellung von Karosserien, Aufbauten und Anhängern"
"29.3";"3";"Herstellung von Teilen und Zubehör für Kraftwagen";"Herstellung von Teilen und Zubehör für Kraftwagen"
"29.31";"4";"Herstellung elektrischer und elektronischer Ausrüstungsgegenstände für Kraftwagen";"Herstellung elektrischer und elektronischer Ausrüstungsgegenstände für Kraftwagen"
"29.31.0";"5";"Herstellung elektrischer und elektronischer Ausrüstungsgegenstände für Kraftwagen";"Herstellung elektrischer und elektronischer Ausrüstungsgegenstände für Kraftwagen"
"29.32";"4";"Herstellung von sonstigen Teilen und sonstigem Zubehör für Kraftwagen";"Herstellung von sonstigen Teilen und sonstigem Zubehör für Kraftwagen"
"29.32.0";"5";"Herstellung von sonstigen Teilen und sonstigem Zubehör für Kraftwagen";"Herstellung von sonstigen Teilen und sonstigem Zubehör für Kraftwagen"
"30";"2";"Sonstiger Fahrzeugbau";"Sonstiger Fahrzeugbau"
"30.1";"3";"Schiff- und Bootsbau";"Schiff- und Bootsbau"
"30.11";"4";"Bau von Schiffen und schwimmenden Vorrichtungen für zivile Zwecke, ohne Boots- und Yachtbau";"Bau von Schiffen und schwimmenden Vorrichtungen für zivile Zwecke, ohne Boots- und Yachtbau"
"30.11.0";"5";"Bau von Schiffen und schwimmenden Vorrichtungen für zivile Zwecke, ohne Boots- und Yachtbau";"Bau von Schiffen und schwimmenden Vorrichtungen für zivile Zwecke, ohne Boots- und Yachtbau"
"30.12";"4";"Boots- und Yachtbau";"Boots- und Yachtbau"
"30.12.0";"5";"Boots- und Yachtbau";"Boots- und Yachtbau"
"30.13";"4";"Bau von Kriegsschiffen";"Bau von Kriegsschiffen"
"30.13.0";"5";"Bau von Kriegsschiffen";"Bau von Kriegsschiffen"
"30.2";"3";"Schienenfahrzeugbau";"Schienenfahrzeugbau"
"30.20";"4";"Schienenfahrzeugbau";"Schienenfahrzeugbau"
"30.20.1";"5";"Herstellung von Lokomotiven und anderen Schienenfahrzeugen";"Herstellung von Lokomotiven und anderen Schienenfahrzeugen"
"30.20.2";"5";"Herstellung von mechanischen oder elektromechanischen Signal-, Sicherungs-, Überwachungs- oder Steuergeräten für Schienenwege oder andere Verkehrswege";"Herstellung von mechanischen oder elektromechanischen Signal-, Sicherungs-, Überwachungs- oder Steuergeräten für Schienenwege oder andere Verkehrswege"
"30.3";"3";"Luft- und Raumfahrzeugbau";"Luft- und Raumfahrzeugbau"
"30.31";"4";"Luft- und Raumfahrzeugbau für zivile Zwecke";"Luft- und Raumfahrzeugbau für zivile Zwecke"
"30.31.0";"5";"Luft- und Raumfahrzeugbau für zivile Zwecke";"Luft- und Raumfahrzeugbau für zivile Zwecke"
"30.32";"4";"Luft- und Raumfahrzeugbau für militärische Zwecke";"Luft- und Raumfahrzeugbau für militärische Zwecke"
"30.32.0";"5";"Luft- und Raumfahrzeugbau für militärische Zwecke";"Luft- und Raumfahrzeugbau für militärische Zwecke"
"30.4";"3";"Herstellung von militärischen Kampffahrzeugen";"Herstellung von militärischen Kampffahrzeugen"
"30.40";"4";"Herstellung von militärischen Kampffahrzeugen";"Herstellung von militärischen Kampffahrzeugen"
"30.40.0";"5";"Herstellung von militärischen Kampffahrzeugen";"Herstellung von militärischen Kampffahrzeugen"
"30.9";"3";"Herstellung von Beförderungsmitteln a. n. g.";"Herstellung von Beförderungsmitteln a. n. g."
"30.91";"4";"Herstellung von Krafträdern";"Herstellung von Krafträdern"
"30.91.0";"5";"Herstellung von Krafträdern";"Herstellung von Krafträdern"
"30.92";"4";"Herstellung von Fahrrädern sowie von Behindertenfahrzeugen";"Herstellung von Fahrrädern sowie von Behindertenfahrzeugen"
"30.92.0";"5";"Herstellung von Fahrrädern sowie von Behindertenfahrzeugen";"Herstellung von Fahrrädern sowie von Behindertenfahrzeugen"
"30.99";"4";"Herstellung von sonstigen Beförderungsmitteln a. n. g.";"Herstellung von sonstigen Beförderungsmitteln a. n. g."
"30.99.0";"5";"Herstellung von sonstigen Beförderungsmitteln a. n. g.";"Herstellung von sonstigen Beförderungsmitteln a. n. g."
"31";"2";"Herstellung von Möbeln";"Herstellung von Möbeln"
"31.0";"3";"Herstellung von Möbeln";"Herstellung von Möbeln"
"31.00";"4";"Herstellung von Möbeln";"Herstellung von Möbeln"
"31.00.1";"5";"Herstellung von Büromöbeln";"Herstellung von Büromöbeln"
"31.00.2";"5";"Herstellung von Ladenmöbeln und sonstigen Objektmöbeln";"Herstellung von Ladenmöbeln und sonstigen Objektmöbeln"
"31.00.3";"5";"Herstellung von Küchenmöbeln";"Herstellung von Küchenmöbeln"
"31.00.4";"5";"Herstellung von Matratzen";"Herstellung von Matratzen"
"31.00.5";"5";"Herstellung von Polstermöbeln";"Herstellung von Polstermöbeln"
"31.00.6";"5";"Herstellung von Schlaf-, Ess- und Wohnzimmermöbeln";"Herstellung von Schlaf-, Ess- und Wohnzimmermöbeln"
"31.00.9";"5";"Herstellung von Möbeln a. n. g.";"Herstellung von Möbeln a. n. g."
"32";"2";"Herstellung von sonstigen Waren";"Herstellung von sonstigen Waren"
"32.1";"3";"Herstellung von Münzen, Schmuck und ähnlichen Erzeugnissen";"Herstellung von Münzen, Schmuck und ähnlichen Erzeugnissen"
"32.11";"4";"Herstellung von Münzen";"Herstellung von Münzen"
"32.11.0";"5";"Herstellung von Münzen";"Herstellung von Münzen"
